epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
125,20700.6,0.73979,0.46988,0.92508,0.57538,0.51223,0.46336,0.29847,1.09233,0.92487,1.30007,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,20863.9,0.74449,0.45353,0.91935,0.67409,0.49864,0.46507,0.30015,1.09063,0.92246,1.29938,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,21031.3,0.72997,0.44684,0.91982,0.57311,0.51803,0.4666,0.30092,1.09034,0.91921,1.29974,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,21201.9,0.74466,0.46085,0.92332,0.56612,0.51578,0.46723,0.30202,1.08876,0.91585,1.29761,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,21365.6,0.73362,0.45225,0.92032,0.56014,0.51513,0.46632,0.30162,1.0891,0.92115,1.29895,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,21530.7,0.7344,0.454,0.92041,0.55526,0.51591,0.46821,0.30327,1.0907,0.92178,1.30372,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,21694.3,0.72988,0.45715,0.91967,0.5525,0.5223,0.46929,0.30326,1.09099,0.91859,1.30379,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,21853.5,0.73742,0.45789,0.9194,0.56315,0.51896,0.46969,0.30353,1.09191,0.91682,1.30607,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,22015.8,0.75897,0.47429,0.92336,0.56379,0.52428,0.47196,0.30442,1.09172,0.91454,1.30503,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,22178.3,0.73628,0.45873,0.91897,0.57106,0.52059,0.47266,0.30473,1.09019,0.91336,1.30268,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,22349,0.72813,0.45193,0.9222,0.55,0.53708,0.47092,0.30232,1.09073,0.9165,1.3059,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,22518.4,0.73543,0.45382,0.92058,0.55692,0.53397,0.46949,0.30078,1.08981,0.91541,1.30575,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,22684.8,0.73634,0.45919,0.91891,0.56564,0.53002,0.46689,0.2998,1.08994,0.91655,1.30668,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,22844.5,0.73628,0.46075,0.92445,0.56348,0.52517,0.46658,0.29936,1.09038,0.91588,1.30621,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,23008.3,0.72822,0.45728,0.9193,0.5657,0.52055,0.46515,0.29727,1.08961,0.91909,1.30445,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,23171.3,0.71979,0.45157,0.91553,0.56511,0.51632,0.4663,0.29867,1.08922,0.92137,1.30602,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,23333.7,0.74307,0.45794,0.92019,0.5446,0.52466,0.46441,0.29847,1.08773,0.92,1.30445,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,23497.8,0.73399,0.46138,0.91698,0.57569,0.49765,0.46186,0.29682,1.08716,0.92288,1.30269,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,23661.5,0.7344,0.45963,0.91686,0.54403,0.52165,0.46122,0.29711,1.08717,0.92313,1.30215,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,23822.9,0.72531,0.44562,0.91345,0.57882,0.49427,0.46159,0.29752,1.08732,0.92617,1.30144,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,23987.1,0.72188,0.44044,0.91157,0.5768,0.49709,0.46185,0.29712,1.0869,0.92843,1.30126,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,24149.9,0.71954,0.44064,0.91209,0.56299,0.50618,0.46229,0.29762,1.08614,0.93043,1.30212,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,24315.4,0.70436,0.43538,0.91041,0.57432,0.50294,0.46182,0.29801,1.08711,0.93195,1.30355,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,24484.7,0.74499,0.45888,0.9168,0.55817,0.51161,0.46291,0.29794,1.08734,0.93302,1.30411,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,24647.4,0.7164,0.4406,0.91604,0.56348,0.50726,0.46334,0.2986,1.08731,0.93147,1.30419,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,24816.3,0.71735,0.43881,0.91178,0.56934,0.50467,0.46356,0.29877,1.08725,0.93193,1.30461,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,24979.8,0.72945,0.46078,0.92347,0.56613,0.50776,0.46406,0.29907,1.08687,0.92907,1.30404,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,25141.7,0.72655,0.44566,0.91402,0.57435,0.50243,0.46386,0.29857,1.08706,0.93125,1.30495,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,25303.4,0.72966,0.45641,0.91418,0.57734,0.50245,0.46443,0.29848,1.08677,0.93089,1.30651,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,25468.2,0.72348,0.44934,0.91758,0.5753,0.50157,0.4639,0.2981,1.08642,0.93112,1.30649,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,25637.4,0.70905,0.43263,0.90616,0.56522,0.50511,0.46329,0.29812,1.08524,0.93064,1.30605,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,25801.2,0.71331,0.43947,0.91509,0.56958,0.50482,0.46322,0.29778,1.08413,0.93132,1.30607,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,25964.4,0.69623,0.42676,0.90603,0.5597,0.51918,0.46244,0.29738,1.08353,0.93065,1.30663,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,26133.8,0.71758,0.43859,0.91335,0.56223,0.51931,0.46529,0.29805,1.08361,0.93212,1.3078,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,26300.3,0.72242,0.45054,0.91658,0.56706,0.51289,0.46373,0.29794,1.08409,0.93165,1.30823,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,26463.4,0.71152,0.43464,0.91409,0.5648,0.52415,0.46351,0.29792,1.08466,0.93362,1.3093,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,26629.3,0.711,0.43822,0.9096,0.57624,0.51839,0.46499,0.29878,1.08436,0.93549,1.30922,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,26792.4,0.70834,0.43823,0.90733,0.57467,0.51844,0.46437,0.29819,1.08484,0.93661,1.31006,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,26957.9,0.69452,0.4373,0.90831,0.57735,0.51495,0.46392,0.29825,1.08588,0.93782,1.31049,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,27125.4,0.7202,0.44787,0.91362,0.57712,0.51577,0.46327,0.298,1.08615,0.93829,1.3116,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,27294.3,0.71985,0.44872,0.91298,0.577,0.51324,0.46398,0.2982,1.08535,0.94,1.31046,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,27464.8,0.71906,0.43951,0.91144,0.58603,0.51042,0.4634,0.29824,1.08607,0.94159,1.31108,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,27628.2,0.70199,0.43027,0.90539,0.58867,0.50971,0.4639,0.29884,1.08641,0.94394,1.31191,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,27796.1,0.6977,0.42409,0.90165,0.58132,0.5096,0.46339,0.29894,1.08668,0.94498,1.31181,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,27959.7,0.69993,0.43082,0.90904,0.57636,0.51198,0.46249,0.29836,1.08668,0.94566,1.31174,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,28125.4,0.70066,0.42357,0.90564,0.57056,0.51497,0.46203,0.29771,1.0868,0.94761,1.31253,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,28290.5,0.70043,0.43317,0.91201,0.57366,0.51479,0.46223,0.29818,1.08642,0.94941,1.31329,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,28450,0.6947,0.42053,0.90555,0.57334,0.51411,0.4613,0.29773,1.08633,0.94946,1.31361,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,28612.4,0.68456,0.42069,0.90006,0.56846,0.51736,0.46169,0.29763,1.086,0.94856,1.31416,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,28774,0.70054,0.43022,0.9079,0.55418,0.53836,0.46322,0.29782,1.08586,0.949,1.31447,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,28938.2,0.69345,0.43473,0.90567,0.55422,0.54014,0.46413,0.29867,1.08575,0.95004,1.31498,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,29100,0.70083,0.42914,0.9064,0.55775,0.54093,0.46396,0.29846,1.08674,0.95096,1.31631,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,29262,0.70572,0.43843,0.90583,0.55823,0.5401,0.46369,0.29794,1.087,0.95163,1.31719,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,29421.8,0.69488,0.42668,0.8998,0.55626,0.54181,0.4632,0.29848,1.08675,0.95143,1.3175,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,29582.9,0.69914,0.43183,0.91115,0.56648,0.51303,0.46279,0.29886,1.08619,0.95211,1.31716,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,29743.2,0.70027,0.43298,0.9074,0.57046,0.51085,0.46326,0.29893,1.08651,0.95233,1.31806,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,29904.6,0.70833,0.43902,0.90494,0.56667,0.51498,0.46365,0.29867,1.08657,0.95233,1.31895,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,30066.4,0.69709,0.42367,0.90514,0.56477,0.51883,0.46365,0.29886,1.0861,0.95258,1.31889,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,30234.9,0.683,0.42077,0.90351,0.54554,0.53249,0.4635,0.29908,1.086,0.95161,1.31932,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,30401.6,0.71578,0.44063,0.9068,0.54648,0.53243,0.46336,0.29948,1.08523,0.95131,1.31838,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,30565.8,0.69661,0.42401,0.90126,0.54639,0.53341,0.4626,0.29892,1.0848,0.95096,1.31796,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,30733.1,0.68303,0.41372,0.90158,0.54649,0.53622,0.46271,0.2991,1.0846,0.95083,1.31855,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,30894.2,0.69312,0.42254,0.8976,0.55259,0.53473,0.46183,0.29911,1.08457,0.95079,1.3188,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,31057.1,0.68609,0.41843,0.89827,0.55219,0.53457,0.46203,0.29873,1.08453,0.95148,1.31893,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,31227,0.69161,0.4291,0.90389,0.55011,0.53516,0.46173,0.29846,1.08484,0.95189,1.31924,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,31387.6,0.67925,0.41519,0.89882,0.54735,0.53589,0.46181,0.29841,1.08545,0.95207,1.31995,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,31551.2,0.68927,0.4228,0.89725,0.54764,0.53674,0.46157,0.29843,1.08545,0.95249,1.32013,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,31714.7,0.69778,0.42484,0.90295,0.54744,0.53651,0.46128,0.29855,1.08439,0.95168,1.31889,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,31876,0.69713,0.42745,0.90718,0.5442,0.53211,0.46147,0.29818,1.08436,0.95113,1.31899,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,32041.3,0.69125,0.42506,0.90397,0.5469,0.53123,0.4611,0.29804,1.08439,0.95091,1.31926,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,32206.3,0.666,0.40852,0.89885,0.54867,0.53165,0.46086,0.29794,1.08461,0.95107,1.31937,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,32374.3,0.66152,0.41175,0.89768,0.54725,0.53458,0.46131,0.29792,1.08474,0.95138,1.31993,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,32538.2,0.67464,0.41306,0.89863,0.54761,0.53399,0.46158,0.29814,1.08452,0.9509,1.31934,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,32703,0.68476,0.41765,0.89905,0.54849,0.53267,0.46152,0.29853,1.08418,0.95151,1.31921,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,32868,0.68657,0.4199,0.89661,0.55079,0.52465,0.46119,0.29831,1.08421,0.9519,1.3191,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,33032.1,0.675,0.41182,0.89361,0.56806,0.51139,0.46125,0.29872,1.0841,0.95214,1.31916,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,33196.1,0.67606,0.41304,0.89378,0.55959,0.52288,0.46028,0.29815,1.08351,0.95179,1.31853,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,33357.3,0.6896,0.41892,0.89514,0.55933,0.52316,0.45997,0.29805,1.0834,0.9517,1.31879,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,33519.3,0.67916,0.41333,0.89737,0.54425,0.53375,0.46039,0.29838,1.08258,0.9519,1.31822,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,33681.8,0.68146,0.42046,0.90125,0.54399,0.53461,0.46088,0.29837,1.08252,0.95149,1.31831,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,33845.2,0.67881,0.41949,0.89663,0.54561,0.53313,0.46106,0.2987,1.08229,0.95139,1.31817,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,34007.7,0.68405,0.41768,0.8989,0.54737,0.53156,0.46063,0.29847,1.08217,0.95236,1.31836,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,34171.6,0.66353,0.40332,0.8943,0.55015,0.5291,0.46089,0.29862,1.08184,0.95251,1.31878,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,34336.4,0.68628,0.41859,0.89942,0.5506,0.52887,0.46066,0.29856,1.08161,0.9526,1.31881,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,34508.2,0.66106,0.40106,0.89395,0.55867,0.52458,0.46093,0.29889,1.08173,0.9528,1.3196,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,34677.1,0.67649,0.41768,0.89953,0.55891,0.52404,0.46089,0.2991,1.08212,0.95351,1.32018,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,34848.6,0.65931,0.40523,0.89298,0.55843,0.52358,0.46122,0.29925,1.08189,0.9532,1.31964,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,35017.4,0.66581,0.41101,0.89455,0.5571,0.52459,0.46125,0.29928,1.08173,0.95323,1.31949,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,35185.3,0.64679,0.3916,0.88827,0.55763,0.52495,0.46138,0.29931,1.08131,0.95278,1.31921,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,35353,0.66636,0.40678,0.89584,0.54969,0.53099,0.46153,0.29949,1.08154,0.95244,1.31996,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,35516.1,0.67142,0.411,0.89556,0.55903,0.52472,0.4616,0.29979,1.0812,0.95166,1.31995,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,35679.8,0.64793,0.3952,0.88958,0.56041,0.52543,0.46166,0.29937,1.08077,0.95199,1.31968,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,35842,0.65475,0.39657,0.88865,0.56064,0.52568,0.46221,0.29953,1.08037,0.95207,1.31927,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,36003.8,0.65302,0.40128,0.89519,0.56019,0.52522,0.46244,0.29996,1.0799,0.95181,1.31852,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,36165.6,0.65914,0.40497,0.88856,0.56093,0.52467,0.46245,0.30017,1.07964,0.95142,1.31847,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,36326.4,0.65838,0.40367,0.88984,0.56056,0.52328,0.46216,0.30005,1.07978,0.95183,1.3186,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,36487.1,0.65847,0.39782,0.88952,0.56085,0.52371,0.46252,0.30006,1.07973,0.95223,1.31875,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,36648.8,0.66969,0.40648,0.89065,0.56104,0.52306,0.46226,0.29969,1.07994,0.95252,1.31901,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,36812.5,0.6492,0.39297,0.88788,0.56025,0.52357,0.46269,0.29973,1.07972,0.9522,1.319,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,36974.2,0.64917,0.39387,0.88489,0.55948,0.52312,0.46265,0.29945,1.07962,0.95221,1.31869,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,37141,0.6598,0.40142,0.88685,0.56832,0.51546,0.46302,0.30002,1.07978,0.95207,1.31938,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,37310.7,0.65334,0.39989,0.89177,0.56796,0.51486,0.46312,0.29972,1.07937,0.95217,1.31908,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,37474.9,0.6596,0.40123,0.89017,0.56841,0.51479,0.46264,0.29984,1.079,0.95166,1.31876,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,37643.9,0.65522,0.39621,0.88439,0.56835,0.51475,0.4622,0.29954,1.07895,0.95143,1.3188,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,37810.8,0.62859,0.38493,0.88794,0.56884,0.51473,0.46212,0.29986,1.07898,0.95153,1.319,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,37976.3,0.64766,0.39536,0.88645,0.57163,0.51305,0.46165,0.29975,1.0788,0.95217,1.31899,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,38140.1,0.66216,0.39923,0.88759,0.56991,0.51465,0.46195,0.2999,1.07844,0.95162,1.31899,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,38300.5,0.63367,0.38343,0.88701,0.57071,0.51391,0.46235,0.30018,1.07853,0.95112,1.31935,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,38462.1,0.65204,0.38816,0.88757,0.57091,0.51373,0.46253,0.30037,1.07839,0.95105,1.31936,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,38622.9,0.65415,0.39392,0.88459,0.57137,0.51376,0.4625,0.3004,1.07816,0.95119,1.31922,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,38788.8,0.6536,0.39631,0.89413,0.57097,0.51421,0.46234,0.3003,1.07823,0.95114,1.31933,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,38958.3,0.6325,0.3867,0.88703,0.54373,0.53749,0.46234,0.30065,1.07845,0.95078,1.31951,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,39129.2,0.64639,0.39554,0.88485,0.54316,0.53862,0.46184,0.30056,1.0782,0.95086,1.31963,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,39293,0.63361,0.38407,0.88492,0.54123,0.53774,0.46221,0.3007,1.07768,0.95081,1.31911,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,39455.7,0.64635,0.39906,0.88589,0.54119,0.53677,0.46216,0.30072,1.07742,0.95091,1.31895,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,39620.1,0.66108,0.40742,0.89288,0.54143,0.53551,0.46253,0.30091,1.07742,0.9509,1.31925,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,39791.3,0.63802,0.38888,0.89205,0.54505,0.53418,0.46253,0.30085,1.07703,0.9512,1.31872,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,39956.9,0.65377,0.39763,0.89446,0.54654,0.53392,0.46292,0.30118,1.07715,0.95173,1.31882,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,40123.2,0.6494,0.39444,0.88708,0.54887,0.53316,0.46219,0.30067,1.07723,0.95198,1.31931,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,40288.8,0.63461,0.39075,0.88478,0.54965,0.53369,0.46182,0.30033,1.07709,0.95221,1.31919,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,40459.1,0.64363,0.39252,0.88478,0.55053,0.53373,0.46183,0.30032,1.07764,0.95247,1.32005,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,40629.3,0.63464,0.38833,0.883,0.55079,0.53318,0.46156,0.29994,1.07756,0.95342,1.31984,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,40794.1,0.63432,0.38363,0.88515,0.5524,0.53227,0.46143,0.29972,1.07755,0.95311,1.31991,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,40964.2,0.6431,0.38627,0.88314,0.55323,0.53118,0.46173,0.29995,1.07745,0.95357,1.31981,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,41135.5,0.62649,0.38162,0.88282,0.55478,0.53026,0.46171,0.29976,1.07779,0.95404,1.3206,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,41299.7,0.6497,0.39589,0.88093,0.55618,0.52906,0.46149,0.2997,1.07765,0.95437,1.32044,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,41464.2,0.64162,0.3917,0.88076,0.55679,0.5279,0.46142,0.29983,1.07799,0.95421,1.321,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,41627.2,0.64223,0.38947,0.88558,0.55919,0.52715,0.46114,0.29962,1.07803,0.9546,1.32104,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,41790.1,0.61585,0.382,0.88394,0.56031,0.52652,0.4609,0.29945,1.07781,0.95462,1.32071,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,41952.8,0.63579,0.38392,0.87907,0.56042,0.52674,0.46118,0.29947,1.0779,0.9548,1.32095,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,42125,0.62574,0.3826,0.87725,0.56644,0.52337,0.46128,0.29971,1.07745,0.95504,1.32069,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,42287.5,0.61549,0.37533,0.87878,0.56649,0.52247,0.46086,0.29957,1.07756,0.95545,1.32119,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,42453.1,0.63685,0.38162,0.87874,0.5619,0.52498,0.46098,0.29962,1.0771,0.95557,1.32061,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,42615.1,0.61132,0.37418,0.87914,0.5662,0.52297,0.46082,0.29955,1.07699,0.95566,1.32082,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
